audio_file|text
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0193.wav|A ROLL OF WIRE LAY NEAR THE WALL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0193.wav|A ROLL OF WIRE LAY NEAR THE WALL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0201.wav|CHOP
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0201.wav|CHOP
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0180.wav|KILO
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0180.wav|KILO
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0238.wav|HAM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0238.wav|HAM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0186.wav|FILL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0186.wav|FILL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0006.wav|PRIOR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0006.wav|PRIOR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0191.wav|BITE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0191.wav|BITE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0187.wav|FAT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0187.wav|FAT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0099.wav|DARK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0099.wav|DARK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0108.wav|CARL LIVES IN A LOVELY HOME
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0108.wav|CARL LIVES IN A LOVELY HOME
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0240.wav|RIGHT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0240.wav|RIGHT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0247.wav|PLEASE OPEN THE WINDOW QUICKLY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0247.wav|PLEASE OPEN THE WINDOW QUICKLY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0093.wav|THOUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0093.wav|THOUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0090.wav|ZERO
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0090.wav|ZERO
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0137.wav|WRITTEN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0137.wav|WRITTEN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0013.wav|ALL THE BIG BASEBALL PLAYERS GET TRADED
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0013.wav|ALL THE BIG BASEBALL PLAYERS GET TRADED
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0145.wav|LEAGUE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0145.wav|LEAGUE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0221.wav|NO
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0221.wav|NO
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0048.wav|PAD
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0048.wav|PAD
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0172.wav|BEFORE THURSDAYS EXAM REVIEW EVERY FORMULA
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0172.wav|BEFORE THURSDAYS EXAM REVIEW EVERY FORMULA
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0231.wav|SIP
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0231.wav|SIP
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0100.wav|SIX
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0100.wav|SIX
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0114.wav|REEK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0114.wav|REEK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0008.wav|BRIAR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0008.wav|BRIAR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0050.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0050.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0095.wav|GOLF
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0095.wav|GOLF
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0244.wav|WE HAVE AN EXCELLENT TEAM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0244.wav|WE HAVE AN EXCELLENT TEAM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0212.wav|KNOT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0212.wav|KNOT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0044.wav|TIE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0044.wav|TIE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0005.wav|I WAS CONSCIOUS ALL THE TIME
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0005.wav|I WAS CONSCIOUS ALL THE TIME
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0107.wav|SERGEANT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0107.wav|SERGEANT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0039.wav|LIP
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0039.wav|LIP
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0113.wav|SIDE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0113.wav|SIDE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0102.wav|BROUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0102.wav|BROUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0234.wav|SAND
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0234.wav|SAND
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0014.wav|THIS WAS EASY FOR US
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0014.wav|THIS WAS EASY FOR US
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0064.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0064.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0079.wav|ALFALFA IS HEALTHY FOR YOU
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0079.wav|ALFALFA IS HEALTHY FOR YOU
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0045.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0045.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0078.wav|NOVEMBER
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0078.wav|NOVEMBER
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0027.wav|GALORE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0027.wav|GALORE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0103.wav|ALIMONY HARMS A DIVORCED MANS WEALTH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0103.wav|ALIMONY HARMS A DIVORCED MANS WEALTH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0003.wav|SLAY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0003.wav|SLAY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0023.wav|WITCH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0023.wav|WITCH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0214.wav|THE PROSPECT OF CUTTING BACK SPENDING IS AN UNPLEASANT ONE FOR ANY GOVERNOR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0214.wav|THE PROSPECT OF CUTTING BACK SPENDING IS AN UNPLEASANT ONE FOR ANY GOVERNOR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0040.wav|DOT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0040.wav|DOT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0129.wav|INPUTIMAGESSTORY_STARTERS_22JPG
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0129.wav|INPUTIMAGESSTORY_STARTERS_22JPG
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0047.wav|EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0047.wav|EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0056.wav|EXPLORE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0056.wav|EXPLORE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0094.wav|DARN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0094.wav|DARN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0242.wav|WITCH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0242.wav|WITCH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0029.wav|GNAW
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0029.wav|GNAW
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0175.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0175.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0150.wav|TAKE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0150.wav|TAKE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0011.wav|SUIT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0011.wav|SUIT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0015.wav|FEAR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0015.wav|FEAR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0096.wav|I EXPECT WELL BOUNCE BACK THIS WEEK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0096.wav|I EXPECT WELL BOUNCE BACK THIS WEEK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0218.wav|TIN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0218.wav|TIN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0020.wav|BOOT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0020.wav|BOOT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0016.wav|FEAR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0016.wav|FEAR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0030.wav|CYCLE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0030.wav|CYCLE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0220.wav|THE PAIR OF SHOES WAS NEW
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0220.wav|THE PAIR OF SHOES WAS NEW
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0036.wav|NOTHING IS AS OFFENSIVE AS INNOCENCE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0036.wav|NOTHING IS AS OFFENSIVE AS INNOCENCE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0183.wav|HE FURTHER PROPOSED GRANTS OF AN UNSPECIFIED SUM FOR EXPERIMENTAL HOSPITALS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0183.wav|HE FURTHER PROPOSED GRANTS OF AN UNSPECIFIED SUM FOR EXPERIMENTAL HOSPITALS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0160.wav|HIM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0160.wav|HIM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0049.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0049.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0168.wav|MIKE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0168.wav|MIKE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0203.wav|WE RODE HORSEBACK TO THE FARM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0203.wav|WE RODE HORSEBACK TO THE FARM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0143.wav|THIS IS NOT A PROGRAM OF SOCIALIZED MEDICINE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0143.wav|THIS IS NOT A PROGRAM OF SOCIALIZED MEDICINE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0054.wav|URGENT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0054.wav|URGENT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0060.wav|YES
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0060.wav|YES
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0004.wav|WILL ROBIN WEAR A YELLOW LILY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0004.wav|WILL ROBIN WEAR A YELLOW LILY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0185.wav|SPAIN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0185.wav|SPAIN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0122.wav|LAIR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0122.wav|LAIR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0147.wav|IT EVENTUALLY BECAME A RATHER PROUD CLAIM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0147.wav|IT EVENTUALLY BECAME A RATHER PROUD CLAIM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0097.wav|SPIT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0097.wav|SPIT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0131.wav|BRAN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0131.wav|BRAN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0224.wav|SHEET
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0224.wav|SHEET
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0139.wav|CART
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0139.wav|CART
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0059.wav|LOOP
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0059.wav|LOOP
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0140.wav|THE BOX CONTAINED THREE SWEATERS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0140.wav|THE BOX CONTAINED THREE SWEATERS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0123.wav|CAKE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0123.wav|CAKE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0124.wav|HITTING
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0124.wav|HITTING
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0088.wav|SWING YOUR ARM AS HIGH AS YOU CAN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0088.wav|SWING YOUR ARM AS HIGH AS YOU CAN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0046.wav|MERE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0046.wav|MERE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0149.wav|STUDENTS WATCHED AS HE GOT OUT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0149.wav|STUDENTS WATCHED AS HE GOT OUT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0155.wav|SEVEN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0155.wav|SEVEN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0126.wav|THIS IS A PERIOD OF TRANSITION FOR ME
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0126.wav|THIS IS A PERIOD OF TRANSITION FOR ME
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0033.wav|BEAR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0033.wav|BEAR
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0228.wav|THE OWNERS REGULARLY LOOK FOR PLUMBING LEAKS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0228.wav|THE OWNERS REGULARLY LOOK FOR PLUMBING LEAKS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0232.wav|XRAY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0232.wav|XRAY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0159.wav|THE JOB PROVIDES MANY BENEFITS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0159.wav|THE JOB PROVIDES MANY BENEFITS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0210.wav|SHELL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0210.wav|SHELL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0082.wav|SELL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0082.wav|SELL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0156.wav|LEAK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0156.wav|LEAK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0135.wav|TELL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0135.wav|TELL
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0184.wav|LEAK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0184.wav|LEAK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0241.wav|IM WILLING TO EXPERIMENT FOR THE FIRST TIME
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0241.wav|IM WILLING TO EXPERIMENT FOR THE FIRST TIME
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0101.wav|WHEN ALL ELSE FAILS USE FORCE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0101.wav|WHEN ALL ELSE FAILS USE FORCE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0194.wav|THORN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0194.wav|THORN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0197.wav|AT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0197.wav|AT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0110.wav|DART
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0110.wav|DART
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0195.wav|THORN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0195.wav|THORN
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0007.wav|PLAY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0007.wav|PLAY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0038.wav|PEER
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0038.wav|PEER
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0104.wav|PIT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0104.wav|PIT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0070.wav|WITCH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0070.wav|WITCH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0177.wav|DAY AFTER DAY SOME NEW EPISODE IS REPORTED
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0177.wav|DAY AFTER DAY SOME NEW EPISODE IS REPORTED
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0248.wav|HE IS DEFINITELY A NOTCH ABOVE US
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0248.wav|HE IS DEFINITELY A NOTCH ABOVE US
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0158.wav|HARK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0158.wav|HARK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0133.wav|PRETTY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0133.wav|PRETTY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0148.wav|THE LITTLE SCHOOLHOUSE STOOD EMPTY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0148.wav|THE LITTLE SCHOOLHOUSE STOOD EMPTY
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0233.wav|LOCK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0233.wav|LOCK
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0136.wav|NINE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0136.wav|NINE
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0118.wav|IT WAS A GOOD WIN FOR US
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0118.wav|IT WAS A GOOD WIN FOR US
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0076.wav|SEEDS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0076.wav|SEEDS
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0117.wav|BLOAT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0117.wav|BLOAT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0229.wav|NEST
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0229.wav|NEST
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0041.wav|WE GATHERED SHELLS ON THE BEACH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0041.wav|WE GATHERED SHELLS ON THE BEACH
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0071.wav|HIM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0071.wav|HIM
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0128.wav|THE DOLPHINS SWAM AROUND OUR BOAT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0128.wav|THE DOLPHINS SWAM AROUND OUR BOAT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0105.wav|HAT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0105.wav|HAT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_headMic/0146.wav|AT
/home/buu/ly/F5-TTS-main/data/TORGO/F04/Session2/wav_arrayMic/0146.wav|AT
